kernel,bop/s,elapsed_ms,ndim,n_vectors,n_queries,knn
JACCARD_U64X8_C,222.37862001056078,0.6035549999978684,512,131072,1,10
JACCARD_B512_VPOPCNTQ,308.92715612311974,0.43446400013635866,512,131072,1,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED,439.5062199600751,0.3053830000681046,512,131072,1,10
JACCARD_B512_VPSHUFB_SAD,156.27646335426755,0.8588480000071286,512,131072,1,10
JACCARD_B512_VPSHUFB_SAD_PRECOMPUTED,239.31340740113254,0.5608450001091114,512,131072,1,10
JACCARD_B512_VPOPCNTQ_PDX,542.4209636954895,0.24744199981796555,512,131072,1,10
JACCARD_B512_VPOPCNTQ_VPSHUFB_PDX,442.7684478575708,0.30313300021589384,512,131072,1,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED_PDX,558.3495008414675,0.2403829998911533,512,131072,1,10
JACCARD_B512_VPSHUFB_PRECOMPUTED_PDX,545.9067603563489,0.24586200015619397,512,131072,1,10
JACCARD_U64X8_C,232.46780476557333,5.773605000285897,512,131072,10,10
JACCARD_B512_VPOPCNTQ,332.4189173317939,4.037608000089676,512,131072,10,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED,472.39536874703447,2.8412159999788855,512,131072,10,10
JACCARD_B512_VPSHUFB_SAD,161.17295356281878,8.327559000008478,512,131072,10,10
JACCARD_B512_VPSHUFB_SAD_PRECOMPUTED,248.14691462319158,5.408801000157837,512,131072,10,10
JACCARD_B512_VPOPCNTQ_PDX,598.8865750066375,2.241121000224666,512,131072,10,10
JACCARD_B512_VPOPCNTQ_VPSHUFB_PDX,482.224117675026,2.7833059998556564,512,131072,10,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED_PDX,667.9861782142423,2.0092889999432373,512,131072,10,10
JACCARD_B512_VPSHUFB_PRECOMPUTED_PDX,610.2162162209131,2.1995110000716522,512,131072,10,10
JACCARD_U64X8_C,232.81898466872482,57.64896199980285,512,131072,100,10
JACCARD_B512_VPOPCNTQ,335.91646505402844,39.955686000212154,512,131072,100,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED,478.5330613381863,28.047744000105013,512,131072,100,10
JACCARD_B512_VPSHUFB_SAD,161.4513342117526,83.13200299971868,512,131072,100,10
JACCARD_B512_VPSHUFB_SAD_PRECOMPUTED,248.55429857952262,53.99935900004493,512,131072,100,10
JACCARD_B512_VPOPCNTQ_PDX,609.2446151294198,22.030186999927537,512,131072,100,10
JACCARD_B512_VPOPCNTQ_VPSHUFB_PDX,497.00338765113764,27.005395000287535,512,131072,100,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED_PDX,665.6070332843781,20.16470999978992,512,131072,100,10
JACCARD_B512_VPSHUFB_PRECOMPUTED_PDX,606.4863781254584,22.130378000383644,512,131072,100,10
JACCARD_U64X8_C,233.9970097390115,573.5873639996498,512,131072,1000,10
JACCARD_B512_VPOPCNTQ,334.5668878556705,401.1685939999552,512,131072,1000,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED,479.977971134395,279.63309999995545,512,131072,1000,10
JACCARD_B512_VPSHUFB_SAD,161.51256043210424,831.004892999772,512,131072,1000,10
JACCARD_B512_VPSHUFB_SAD_PRECOMPUTED,248.8522441524154,539.3470670001079,512,131072,1000,10
JACCARD_B512_VPOPCNTQ_PDX,598.9306198788962,224.09561900030894,512,131072,1000,10
JACCARD_B512_VPOPCNTQ_VPSHUFB_PDX,492.34118266214426,272.61121499986984,512,131072,1000,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED_PDX,665.5813305427724,201.65488700013157,512,131072,1000,10
JACCARD_B512_VPSHUFB_PRECOMPUTED_PDX,617.7609396290112,217.26483399970675,512,131072,1000,10
JACCARD_U64X8_C,223.5339649235123,1.2008710000372957,512,262144,1,10
JACCARD_B512_VPOPCNTQ,315.68460168080884,0.8503280000695668,512,262144,1,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED,439.26169260581474,0.6111060001785518,512,262144,1,10
JACCARD_B512_VPSHUFB_SAD,156.94886796458303,1.7103370000768336,512,262144,1,10
JACCARD_B512_VPSHUFB_SAD_PRECOMPUTED,236.58621919503247,1.1346199999024975,512,262144,1,10
JACCARD_B512_VPOPCNTQ_PDX,546.8620824130672,0.49086499984696275,512,262144,1,10
JACCARD_B512_VPOPCNTQ_VPSHUFB_PDX,442.52027838732664,0.6066060000193829,512,262144,1,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED_PDX,589.275151029888,0.4555350001282932,512,262144,1,10
JACCARD_B512_VPSHUFB_PRECOMPUTED_PDX,537.5869775058212,0.49933400032387,512,262144,1,10
JACCARD_U64X8_C,233.43029555875313,11.499598000227707,512,262144,10,10
JACCARD_B512_VPOPCNTQ,331.50427738543493,8.097495999663806,512,262144,10,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED,468.51430070609,5.72950400010086,512,262144,10,10
JACCARD_B512_VPSHUFB_SAD,161.1577813276497,16.65668599980563,512,262144,10,10
JACCARD_B512_VPSHUFB_SAD_PRECOMPUTED,248.3266585108606,10.809771999902296,512,262144,10,10
JACCARD_B512_VPOPCNTQ_PDX,590.0896844197808,4.549062000023696,512,262144,10,10
JACCARD_B512_VPOPCNTQ_VPSHUFB_PDX,479.0904053196931,5.603022999821405,512,262144,10,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED_PDX,664.9580591604351,4.036878000079014,512,262144,10,10
JACCARD_B512_VPSHUFB_PRECOMPUTED_PDX,606.8268863901463,4.4235919999664475,512,262144,10,10
JACCARD_U64X8_C,234.9603207590252,114.24714399981895,512,262144,100,10
JACCARD_B512_VPOPCNTQ,336.50660269370377,79.77123000000574,512,262144,100,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED,477.6957831780058,56.1938089999785,512,262144,100,10
JACCARD_B512_VPSHUFB_SAD,161.60534741394477,166.10555300030683,512,262144,100,10
JACCARD_B512_VPSHUFB_SAD_PRECOMPUTED,249.06651456014163,107.77661399970384,512,262144,100,10
JACCARD_B512_VPOPCNTQ_PDX,608.722646105772,44.09815500002878,512,262144,100,10
JACCARD_B512_VPOPCNTQ_VPSHUFB_PDX,495.7830869769889,54.14373000030537,512,262144,100,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED_PDX,666.9359963658923,40.24905799997214,512,262144,100,10
JACCARD_B512_VPSHUFB_PRECOMPUTED_PDX,608.5920900502508,44.10761500002991,512,262144,100,10
JACCARD_U64X8_C,234.19962668519992,1146.1822539999957,512,262144,1000,10
JACCARD_B512_VPOPCNTQ,336.53040920573926,797.6558690002093,512,262144,1000,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED,478.2767525898419,561.2554959998306,512,262144,1000,10
JACCARD_B512_VPSHUFB_SAD,161.75323137540812,1659.5368990001589,512,262144,1000,10
JACCARD_B512_VPSHUFB_SAD_PRECOMPUTED,249.5704127753356,1075.5900630001634,512,262144,1000,10
JACCARD_B512_VPOPCNTQ_PDX,611.4593002476014,439.00788800056034,512,262144,1000,10
JACCARD_B512_VPOPCNTQ_VPSHUFB_PDX,491.589294767774,546.0563500000717,512,262144,1000,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED_PDX,675.2669640716873,397.5249349996375,512,262144,1000,10
JACCARD_B512_VPSHUFB_PRECOMPUTED_PDX,610.8257628727877,439.4632189996628,512,262144,1000,10
JACCARD_U64X8_C,174.99006256121913,3.068008000809641,512,524288,1,10
JACCARD_B512_VPOPCNTQ,285.72054922883507,1.8790069998431136,512,524288,1,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED,315.05658419783606,1.7040459997588187,512,524288,1,10
JACCARD_B512_VPSHUFB_SAD,154.5929648375789,3.472802999567648,512,524288,1,10
JACCARD_B512_VPSHUFB_SAD_PRECOMPUTED,226.07632599921845,2.374733000578999,512,524288,1,10
JACCARD_B512_VPOPCNTQ_PDX,378.93123621608146,1.4168029993015807,512,524288,1,10
JACCARD_B512_VPOPCNTQ_VPSHUFB_PDX,362.5047008167292,1.4810040001975722,512,524288,1,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED_PDX,434.93128316105134,1.2343809994490584,512,524288,1,10
JACCARD_B512_VPSHUFB_PRECOMPUTED_PDX,358.7764398368885,1.4963940002417075,512,524288,1,10
JACCARD_U64X8_C,189.33227187673003,28.356017000078282,512,524288,10,10
JACCARD_B512_VPOPCNTQ,307.9243877064849,17.435153999940667,512,524288,10,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED,338.89794818731417,15.841669000110414,512,524288,10,10
JACCARD_B512_VPSHUFB_SAD,160.6097482034693,33.427043999836314,512,524288,10,10
JACCARD_B512_VPSHUFB_SAD_PRECOMPUTED,242.29565570424143,22.157678000439773,512,524288,10,10
JACCARD_B512_VPOPCNTQ_PDX,422.5939448697515,12.704179000138538,512,524288,10,10
JACCARD_B512_VPOPCNTQ_VPSHUFB_PDX,410.6397262798498,13.07401300073252,512,524288,10,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED_PDX,475.25142773243135,11.296566000055464,512,524288,10,10
JACCARD_B512_VPSHUFB_PRECOMPUTED_PDX,408.1671238839122,13.153212999895914,512,524288,10,10
JACCARD_U64X8_C,187.2113793582458,286.77258500010794,512,524288,100,10
JACCARD_B512_VPOPCNTQ,310.3677964586999,172.97893599970848,512,524288,100,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED,355.6279435733029,150.96420900044905,512,524288,100,10
JACCARD_B512_VPSHUFB_SAD,161.23919670047653,332.96550899922295,512,524288,100,10
JACCARD_B512_VPSHUFB_SAD_PRECOMPUTED,243.2731596510375,220.68645499984996,512,524288,100,10
JACCARD_B512_VPOPCNTQ_PDX,423.38771233108554,126.80361200000334,512,524288,100,10
JACCARD_B512_VPOPCNTQ_VPSHUFB_PDX,359.4745569873143,149.3487929992625,512,524288,100,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED_PDX,477.27349822934667,112.48705700018036,512,524288,100,10
JACCARD_B512_VPSHUFB_PRECOMPUTED_PDX,407.52837772397453,131.73828899925866,512,524288,100,10
JACCARD_U64X8_C,188.95959900382013,2841.194175000055,512,524288,1000,10
JACCARD_B512_VPOPCNTQ,312.4539511390704,1718.2401119998758,512,524288,1000,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED,362.9486225919381,1479.192587000398,512,524288,1000,10
JACCARD_B512_VPSHUFB_SAD,161.31762054322854,3328.0363929998202,512,524288,1000,10
JACCARD_B512_VPSHUFB_SAD_PRECOMPUTED,244.4281102723139,2196.436864000134,512,524288,1000,10
JACCARD_B512_VPOPCNTQ_PDX,433.1032755114854,1239.5909759998176,512,524288,1000,10
JACCARD_B512_VPOPCNTQ_VPSHUFB_PDX,421.71529895579846,1273.0648220003786,512,524288,1000,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED_PDX,488.92045716793785,1098.0741430003036,512,524288,1000,10
JACCARD_B512_VPSHUFB_PRECOMPUTED_PDX,416.80196248712963,1288.0719390004742,512,524288,1000,10
JACCARD_U64X8_C,133.84338478135592,8.022375000109605,512,1048576,1,10
JACCARD_B512_VPOPCNTQ,242.86367208480047,4.421171000103641,512,1048576,1,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED,262.8558156253409,4.0849079996405635,512,1048576,1,10
JACCARD_B512_VPSHUFB_SAD,152.89465047691849,7.022755999969377,512,1048576,1,10
JACCARD_B512_VPSHUFB_SAD_PRECOMPUTED,210.5975709453482,5.098547999295988,512,1048576,1,10
JACCARD_B512_VPOPCNTQ_PDX,326.3056882198161,3.2906010001170216,512,1048576,1,10
JACCARD_B512_VPOPCNTQ_VPSHUFB_PDX,352.458124463777,3.0464380006378633,512,1048576,1,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED_PDX,398.5967149829506,2.6938050004901015,512,1048576,1,10
JACCARD_B512_VPSHUFB_PRECOMPUTED_PDX,349.81582160123963,3.0694490005771513,512,1048576,1,10
JACCARD_U64X8_C,172.53990948922907,62.231504999544995,512,1048576,10,10
JACCARD_B512_VPOPCNTQ,298.0192370757407,36.029279000104,512,1048576,10,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED,328.78130901927784,32.65823800029466,512,1048576,10,10
JACCARD_B512_VPSHUFB_SAD,160.6098683219053,66.8540380002014,512,1048576,10,10
JACCARD_B512_VPSHUFB_SAD_PRECOMPUTED,240.62310103431645,44.62338900066243,512,1048576,10,10
JACCARD_B512_VPOPCNTQ_PDX,395.99514438866595,27.115025000057358,512,1048576,10,10
JACCARD_B512_VPOPCNTQ_VPSHUFB_PDX,397.44716271636247,27.015964000383974,512,1048576,10,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED_PDX,439.6617262990443,24.42199899996922,512,1048576,10,10
JACCARD_B512_VPSHUFB_PRECOMPUTED_PDX,380.9814134626162,28.183575000184646,512,1048576,10,10
JACCARD_U64X8_C,173.92735816551445,617.3507349994907,512,1048576,100,10
JACCARD_B512_VPOPCNTQ,299.0001065127112,359.11085000043386,512,1048576,100,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED,331.2595174780825,324.1391620003924,512,1048576,100,10
JACCARD_B512_VPSHUFB_SAD,160.98325395139318,666.9897629999468,512,1048576,100,10
JACCARD_B512_VPSHUFB_SAD_PRECOMPUTED,242.42053341935033,442.9252789996099,512,1048576,100,10
JACCARD_B512_VPOPCNTQ_PDX,399.65934136826667,268.66426300057356,512,1048576,100,10
JACCARD_B512_VPOPCNTQ_VPSHUFB_PDX,393.04920166354265,273.18254800047725,512,1048576,100,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED_PDX,438.8252952801868,244.685489999938,512,1048576,100,10
JACCARD_B512_VPSHUFB_PRECOMPUTED_PDX,389.10426136256353,275.95221400042647,512,1048576,100,10
JACCARD_U64X8_C,171.48794005292874,6261.325569999826,512,1048576,1000,10
JACCARD_B512_VPOPCNTQ,297.0625089520035,3614.5315940002547,512,1048576,1000,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED,335.3273299990825,3202.0707170004243,512,1048576,1000,10
JACCARD_B512_VPSHUFB_SAD,161.10160332428953,6664.99775200009,512,1048576,1000,10
JACCARD_B512_VPSHUFB_SAD_PRECOMPUTED,242.51847753202134,4427.4639810000735,512,1048576,1000,10
JACCARD_B512_VPOPCNTQ_PDX,401.1671336666152,2676.54484600007,512,1048576,1000,10
JACCARD_B512_VPOPCNTQ_VPSHUFB_PDX,398.7809089180925,2692.560752000645,512,1048576,1000,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED_PDX,446.8353053330628,2402.9923580001196,512,1048576,1000,10
JACCARD_B512_VPSHUFB_PRECOMPUTED_PDX,387.50628840429573,2770.901675999994,512,1048576,1000,10
JACCARD_U64X8_C,111.34328664350419,38.57410199998412,512,4194304,1,10
JACCARD_B512_VPOPCNTQ,150.83568155243032,28.474478000134695,512,4194304,1,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED,154.47727266064942,27.80323099977977,512,4194304,1,10
JACCARD_B512_VPSHUFB_SAD,104.9561142269396,40.92155400030606,512,4194304,1,10
JACCARD_B512_VPSHUFB_SAD_PRECOMPUTED,133.97042278685882,32.059070999821415,512,4194304,1,10
JACCARD_B512_VPOPCNTQ_PDX,168.97154111523096,25.418288000764733,512,4194304,1,10
JACCARD_B512_VPOPCNTQ_VPSHUFB_PDX,160.66931478129382,26.73172100003285,512,4194304,1,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED_PDX,172.9322071161392,24.836133000462723,512,4194304,1,10
JACCARD_B512_VPSHUFB_PRECOMPUTED_PDX,163.91362056763379,26.20262599975831,512,4194304,1,10
JACCARD_U64X8_C,167.08837432453856,257.04764400052227,512,4194304,10,10
JACCARD_B512_VPOPCNTQ,269.55181156652674,159.3373559999236,512,4194304,10,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED,296.9116614838942,144.654719000755,512,4194304,10,10
JACCARD_B512_VPSHUFB_SAD,152.27187146734573,282.0591390000118,512,4194304,10,10
JACCARD_B512_VPSHUFB_SAD_PRECOMPUTED,222.14445793251977,193.34118599999783,512,4194304,10,10
JACCARD_B512_VPOPCNTQ_PDX,323.21754035059416,132.88162800017744,512,4194304,10,10
JACCARD_B512_VPOPCNTQ_VPSHUFB_PDX,309.2216461839199,138.89607500004786,512,4194304,10,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED_PDX,340.2912068745487,126.21446599951014,512,4194304,10,10
JACCARD_B512_VPSHUFB_PRECOMPUTED_PDX,308.5919962994988,139.17947800018737,512,4194304,10,10
JACCARD_U64X8_C,176.34153206404238,2435.5959969998366,512,4194304,100,10
JACCARD_B512_VPOPCNTQ,292.27456630985427,1469.4974490003005,512,4194304,100,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED,322.2502763337434,1332.804844999373,512,4194304,100,10
JACCARD_B512_VPSHUFB_SAD,159.51744372036708,2692.47500199981,512,4194304,100,10
JACCARD_B512_VPSHUFB_SAD_PRECOMPUTED,238.63734829628524,1799.788393000199,512,4194304,100,10
JACCARD_B512_VPOPCNTQ_PDX,359.6918881452412,1194.068433999746,512,4194304,100,10
JACCARD_B512_VPOPCNTQ_VPSHUFB_PDX,347.5906794792337,1235.6393740001295,512,4194304,100,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED_PDX,377.92113570224103,1136.4718429995264,512,4194304,100,10
JACCARD_B512_VPSHUFB_PRECOMPUTED_PDX,340.79462975559017,1260.2802159999555,512,4194304,100,10
JACCARD_U64X8_C,176.39566087363184,24348.486095000226,512,4194304,1000,10
JACCARD_B512_VPOPCNTQ,296.5647432681006,14482.393451999997,512,4194304,1000,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED,328.09931085419356,13090.449000999797,512,4194304,1000,10
JACCARD_B512_VPSHUFB_SAD,160.77354481956283,26714.390733999608,512,4194304,1000,10
JACCARD_B512_VPSHUFB_SAD_PRECOMPUTED,240.95575343646763,17824.71360299951,512,4194304,1000,10
JACCARD_B512_VPOPCNTQ_PDX,365.53093057772,11749.94217099993,512,4194304,1000,10
JACCARD_B512_VPOPCNTQ_VPSHUFB_PDX,351.6465847512803,12213.874617999863,512,4194304,1000,10
JACCARD_B512_VPOPCNTQ_PRECOMPUTED_PDX,381.9330364232725,11245.341162999466,512,4194304,1000,10
JACCARD_B512_VPSHUFB_PRECOMPUTED_PDX,342.598194948109,12536.456290000388,512,4194304,1000,10
JACCARD_U64X16_C,105.27871305833906,0.004980000085197389,1024,256,1,10
JACCARD_U8X128_C,77.10117718086111,0.006799999937356915,1024,256,1,10
JACCARD_U64X16_CSA3_C,146.00056638993226,0.003590999767766334,1024,256,1,10
JACCARD_U64X16_CSA15_CPP,87.09102988995772,0.006020000000717118,1024,256,1,10
JACCARD_B1024_VPOPCNTQ,192.0469340371059,0.0027299993234919384,1024,256,1,10
JACCARD_B1024_VPOPCNTQ_PRECOMPUTED,202.42773638547376,0.0025900008040480316,1024,256,1,10
JACCARD_B1024_VPOPCNTQ_VPSHUFB,153.30057529616377,0.0034200002119177952,1024,256,1,10
JACCARD_B1024_VPSHUFB_SAD,140.9376432065322,0.003719999767781701,1024,256,1,10
JACCARD_B1024_VPSHUFB_SAD_PRECOMPUTED,156.03809816626472,0.0033599999369471334,1024,256,1,10
JACCARD_B1024_VPOPCNTQ_PDX,203.212403076568,0.0025800000003073364,1024,256,1,10
JACCARD_B1024_VPOPCNTQ_VPSHUFB_PDX,182.0444150097624,0.002880000465665944,1024,256,1,10
JACCARD_B1024_VPOPCNTQ_PRECOMPUTED_PDX,227.9513714011377,0.0022999993234407157,1024,256,1,10
JACCARD_B1024_VPSHUFB_PRECOMPUTED_PDX,204.00310442146176,0.002570000106061343,1024,256,1,10
JACCARD_U64X16_C,222.53311512540452,0.023559999135613907,1024,256,10,10
JACCARD_U8X128_C,104.39824760970114,0.05022000004828442,1024,256,10,10
JACCARD_U64X16_CSA3_C,222.15592719935316,0.023600000531587284,1024,256,10,10
JACCARD_U64X16_CSA15_CPP,109.91132294183822,0.04770099985762499,1024,256,10,10
JACCARD_B1024_VPOPCNTQ,391.5226699951802,0.013390999811235815,1024,256,10,10
JACCARD_B1024_VPOPCNTQ_PRECOMPUTED,473.61159077815324,0.011069999345636461,1024,256,10,10
JACCARD_B1024_VPOPCNTQ_VPSHUFB,237.66455620880362,0.022059999537304975,1024,256,10,10
JACCARD_B1024_VPSHUFB_SAD,200.56924219169696,0.026140000045415945,1024,256,10,10
JACCARD_B1024_VPSHUFB_SAD_PRECOMPUTED,285.8713089361092,0.018340000679017976,1024,256,10,10
JACCARD_B1024_VPOPCNTQ_PDX,503.10717305422685,0.010421000297355931,1024,256,10,10
JACCARD_B1024_VPOPCNTQ_VPSHUFB_PDX,409.2802484045315,0.01281000004382804,1024,256,10,10
JACCARD_B1024_VPOPCNTQ_PRECOMPUTED_PDX,565.5750168393139,0.009269999281968921,1024,256,10,10
JACCARD_B1024_VPSHUFB_PRECOMPUTED_PDX,498.37259445661584,0.010520000614633318,1024,256,10,10
JACCARD_U64X16_C,239.18029928285816,0.21920200015301816,1024,256,100,10
JACCARD_U8X128_C,108.06184987309244,0.48517400045966497,1024,256,100,10
JACCARD_U64X16_CSA3_C,231.78892278758755,0.22619199990003835,1024,256,100,10
JACCARD_U64X16_CSA15_CPP,110.243200819976,0.47557400012010476,1024,256,100,10
JACCARD_B1024_VPOPCNTQ,417.29053240524553,0.12564100052259164,1024,256,100,10
JACCARD_B1024_VPOPCNTQ_PRECOMPUTED,542.1743307654718,0.0967010000749724,1024,256,100,10
JACCARD_B1024_VPOPCNTQ_VPSHUFB,247.91140624132964,0.21148199994058814,1024,256,100,10
JACCARD_B1024_VPSHUFB_SAD,208.42960609409374,0.2515420001145685,1024,256,100,10
JACCARD_B1024_VPSHUFB_SAD_PRECOMPUTED,297.2305851468397,0.17639099951338721,1024,256,100,10
JACCARD_B1024_VPOPCNTQ_PDX,587.9579705591426,0.08917099967220565,1024,256,100,10
JACCARD_B1024_VPOPCNTQ_VPSHUFB_PDX,477.8809789786226,0.10971099982270971,1024,256,100,10
JACCARD_B1024_VPOPCNTQ_PRECOMPUTED_PDX,743.02801799916,0.07056100002955645,1024,256,100,10
JACCARD_B1024_VPSHUFB_PRECOMPUTED_PDX,586.5109458059379,0.08939100007410161,1024,256,100,10
JACCARD_U64X16_C,152.63114755946924,0.0068700001065735705,1024,512,1,10
JACCARD_U8X128_C,89.08886903731161,0.011770000128308311,1024,512,1,10
JACCARD_U64X16_CSA3_C,183.96068057111268,0.005700000656361226,1024,512,1,10
JACCARD_U64X16_CSA15_CPP,99.66504943626603,0.010521000149310566,1024,512,1,10
JACCARD_B1024_VPOPCNTQ,261.4902522150723,0.004010000338894315,1024,512,1,10
JACCARD_B1024_VPOPCNTQ_PRECOMPUTED,301.31497911999764,0.0034799995773937553,1024,512,1,10
JACCARD_B1024_VPOPCNTQ_VPSHUFB,71.38025784866967,0.014690000170958228,1024,512,1,10
JACCARD_B1024_VPSHUFB_SAD,159.1162285322477,0.0065900003392016515,1024,512,1,10
JACCARD_B1024_VPSHUFB_SAD_PRECOMPUTED,213.12521147265628,0.004919999810226727,1024,512,1,10
JACCARD_B1024_VPOPCNTQ_PDX,304.818604614852,0.003440000000409782,1024,512,1,10
JACCARD_B1024_VPOPCNTQ_VPSHUFB_PDX,258.90765969870506,0.0040499999158782884,1024,512,1,10
JACCARD_B1024_VPOPCNTQ_PRECOMPUTED_PDX,328.60416224370323,0.003191000359947793,1024,512,1,10
JACCARD_B1024_VPSHUFB_PRECOMPUTED_PDX,292.89829629984234,0.0035800003388430923,1024,512,1,10
JACCARD_U64X16_C,195.48396624039225,0.053640000260202214,1024,512,10,10
JACCARD_U8X128_C,110.09712197576224,0.09524100005364744,1024,512,10,10
JACCARD_U64X16_CSA3_C,239.78413229490658,0.0437299995610374,1024,512,10,10
JACCARD_U64X16_CSA15_CPP,114.24761083180003,0.09178100026474567,1024,512,10,10
JACCARD_B1024_VPOPCNTQ,441.3012884451445,0.02376100019318983,1024,512,10,10
JACCARD_B1024_VPOPCNTQ_PRECOMPUTED,573.9332078493757,0.01827000050980132,1024,512,10,10
JACCARD_B1024_VPOPCNTQ_VPSHUFB,253.5854886539815,0.04135000017413404,1024,512,10,10
JACCARD_B1024_VPSHUFB_SAD,213.38542697200842,0.049140000555780716,1024,512,10,10
JACCARD_B1024_VPSHUFB_SAD_PRECOMPUTED,322.4304263846385,0.03252100032113958,1024,512,10,10
JACCARD_B1024_VPOPCNTQ_PDX,596.7990677326857,0.017570000636624172,1024,512,10,10
JACCARD_B1024_VPOPCNTQ_VPSHUFB_PDX,464.5883811658952,0.022570000510313548,1024,512,10,10
JACCARD_B1024_VPOPCNTQ_PRECOMPUTED_PDX,744.7273073192733,0.01407999934599502,1024,512,10,10
JACCARD_B1024_VPSHUFB_PRECOMPUTED_PDX,615.0005948291982,0.017049999769369606,1024,512,10,10
JACCARD_U64X16_C,255.29320675208132,0.41073400007007876,1024,512,100,10
JACCARD_U8X128_C,109.45024152104389,0.958039000579447,1024,512,100,10
JACCARD_U64X16_CSA3_C,233.82540537151147,0.44844399963039905,1024,512,100,10
JACCARD_U64X16_CSA15_CPP,112.93371591849085,0.9284879997721873,1024,512,100,10
JACCARD_B1024_VPOPCNTQ,435.77546686158036,0.2406229996267939,1024,512,100,10
JACCARD_B1024_VPOPCNTQ_PRECOMPUTED,570.1509431293954,0.18391199955658522,1024,512,100,10
JACCARD_B1024_VPOPCNTQ_VPSHUFB,248.35178391187182,0.42221399962727446,1024,512,100,10
JACCARD_B1024_VPSHUFB_SAD,214.46122684341353,0.4889350002486026,1024,512,100,10
JACCARD_B1024_VPSHUFB_SAD_PRECOMPUTED,328.8484397691437,0.31886299984762445,1024,512,100,10
JACCARD_B1024_VPOPCNTQ_PDX,613.5575557298115,0.17090100027417066,1024,512,100,10
JACCARD_B1024_VPOPCNTQ_VPSHUFB_PDX,488.15932744240314,0.2148020003005513,1024,512,100,10
JACCARD_B1024_VPOPCNTQ_PRECOMPUTED_PDX,750.3173525531045,0.13975099955132464,1024,512,100,10
JACCARD_B1024_VPSHUFB_PRECOMPUTED_PDX,624.1858190111267,0.16799100012576673,1024,512,100,10
JACCARD_U64X16_C,191.87118170020875,0.010929999916697852,1024,1024,1,10
JACCARD_U8X128_C,99.81685041390641,0.021009999727539252,1024,1024,1,10
JACCARD_U64X16_CSA3_C,213.5592704568418,0.009819999831961468,1024,1024,1,10
